Marital_status;Application_mode;Application_order;Course;Daytime_evening_attendance;Previous_qualification;Previous_qualification_grade;Nacionality;Mothers_qualification;Fathers_qualification;Mothers_occupation;Fathers_occupation;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;Age_at_enrollment;International;Unemployment_rate;Inflation_rate;GDP;Target;CU1;CU2;CU3;CU4;CU5
1;39;1;9254;1;19;133.1;1;19;1;9;5;97.0;0;0;1;0;1;0;36;0;15.5;2.8;-4.06;0;-14.167139794189987;7.887459462269087;-1.524269680761268;-0.4519016447335873;2.7825383646238704
1;17;1;171;1;1;128.0;1;1;1;4;10;134.7;0;0;0;0;1;0;19;0;10.8;1.4;1.74;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;42;1;9119;1;1;120.0;1;19;37;9;9;113.8;0;0;0;0;1;0;27;0;15.5;2.8;-4.06;0;-19.207927031526555;1.3660285917970938;4.87003595471414;-0.28478603894585275;-0.5647820696736741
1;1;4;9119;1;1;120.0;1;3;1;123;152;116.9;0;0;0;1;1;0;18;0;8.9;1.4;3.51;0;-7.99917236770241;2.3877844286524286;-3.199165941307984;8.661152511160516;-0.417416164904803
1;1;4;9500;1;1;139.0;1;37;38;9;9;124.0;1;0;0;1;1;1;18;0;10.8;1.4;1.74;1;4.740327313138498;-2.2622086550408924;1.8566788949314394;0.14814138777267957;-0.4604722076376628
1;39;1;9070;1;1;139.3;1;38;38;5;5;117.5;0;0;0;1;1;0;28;0;12.4;0.5;1.79;0;-18.82623156120866;1.8295529606676826;5.332664492597659;-0.20569759106623092;-0.7829594878770001
1;44;1;171;1;39;150.0;1;19;1;9;9;154.8;1;0;0;1;1;0;21;0;12.4;0.5;1.79;1;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;1;9500;1;1;138.0;1;19;37;4;9;141.0;0;0;0;1;1;0;19;0;7.6;2.6;0.32;1;3.442541013836407;-3.8697528411937077;1.4574467052508522;0.3261847358837038;-0.09171364373295093
1;39;1;9670;1;9;133.1;1;6;22;3;3;120.0;0;0;1;0;1;0;26;0;9.4;-0.8;-3.12;0;-15.848430040157245;5.626429357949826;0.32752262545569194;-1.3183048679485363;-0.5225074143812063
1;51;1;9119;1;1;136.0;1;1;19;3;5;133.6;1;0;0;1;1;0;20;0;11.1;0.6;2.02;0;7.832798414545577;1.6073562295262687;2.0602100326065145;0.8046774991417089;1.762679950941812
1;1;6;9500;1;1;134.0;1;38;38;9;9;122.0;1;0;0;1;1;0;19;0;12.7;3.7;-1.7;1;3.6226054929059157;-1.2774898531322985;2.0757136929442743;-0.007245345863399746;-0.5880141790265024
1;1;1;9147;1;1;140.0;1;19;19;7;3;120.0;1;0;0;1;1;0;21;0;12.7;3.7;-1.7;0;-0.650135234400389;-0.606533082775739;-2.436767168078523;-1.8734207100481857;-0.6266375395645426
1;53;1;9670;1;42;110.0;1;1;19;9;9;114.2;0;0;0;1;1;1;23;0;8.9;1.4;3.51;1;1.984244588783127;-3.6980344908608416;0.7643863636909876;0.11272951046233261;0.13805242692692066
1;39;1;8014;0;38;133.1;1;38;37;4;8;95.5;0;0;0;1;1;0;29;0;11.1;0.6;2.02;1;3.4141626208100333;-2.2222620339387746;0.181254684337278;-0.14869094797540977;3.763763519683462
1;1;1;9500;1;1;129.0;1;1;1;9;9;120.0;0;0;0;1;1;0;20;0;12.7;3.7;-1.7;1;6.416910043487364;-3.739286857903779;1.528126697912188;0.38122148822679824;-0.2691592505544039
1;1;1;9238;1;1;116.0;1;1;19;5;9;111.1;0;0;0;1;1;0;18;0;15.5;2.8;-4.06;1;1.5715749711362732;-2.2332360412327263;0.9238271533426465;0.331702266589102;0.49970243878864745
1;1;1;9773;1;1;130.0;1;1;38;3;5;128.6;1;0;0;1;1;0;19;0;9.4;-0.8;-3.12;1;1.6495930081217982;-2.2268502846614338;-0.2978905070983839;-0.3857486708256694;0.2018510566652009
1;7;1;9556;1;3;130.0;1;1;37;4;8;130.0;0;0;0;0;1;0;23;0;10.8;1.4;1.74;0;1.6044680735908934;-0.41193728393139606;0.7078759562674142;1.4190767206839248;-1.033331861629264
1;1;1;171;1;1;116.0;1;38;1;5;1;111.1;0;0;0;1;1;0;21;0;13.9;-0.3;0.79;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;17;1;9147;1;1;136.0;1;1;1;9;3;122.7;1;0;0;1;1;0;18;0;15.5;2.8;-4.06;0;0.014563550127028075;-4.002009788251377;0.14212507597182808;-0.352029614790418;-0.22442674179809693
1;1;1;171;1;1;147.0;1;37;19;7;7;134.4;1;0;0;1;1;1;18;0;10.8;1.4;1.74;1;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;5;9070;1;1;117.0;1;19;37;5;5;131.0;1;0;1;0;1;0;21;0;9.4;-0.8;-3.12;0;-7.478640653722565;1.9052547757023839;-2.8897008811764042;8.164284686534675;-4.109622116910817
1;51;1;9238;1;1;141.0;1;1;1;5;9;125.0;0;0;0;1;1;0;22;0;11.1;0.6;2.02;0;-14.459481797963104;7.095512733169488;-0.405699255611689;-1.6893895453371077;-1.2982584149060852
1;18;1;9556;1;1;133.1;1;3;19;2;8;106.0;1;0;0;1;1;0;21;0;8.9;1.4;3.51;1;3.934407942341395;-0.8972039206984173;-0.5996096283241492;-0.945819019433049;-2.19037178286045
1;39;1;9500;1;1;133.1;1;38;19;9;9;128.0;1;0;0;0;1;0;32;0;16.2;0.3;-0.92;0;-18.265318488287026;2.4901902481868547;6.003468843505069;-0.11610520229162583;-1.169630272135794
1;7;1;9003;1;3;120.0;1;1;19;4;1;120.0;1;0;0;1;1;0;27;0;15.5;2.8;-4.06;1;20.709631192033704;19.190414493268875;10.562093974739135;1.1504745210615728;0.8066318383870728
1;1;1;9500;1;1;148.0;1;19;38;9;8;134.8;1;0;0;1;1;0;18;0;7.6;2.6;0.32;1;3.096781107325067;-3.565136545148752;1.5252036819088628;0.27811687004931035;-0.13116791518530646
1;39;1;9070;1;1;130.0;1;1;1;5;3;112.0;1;0;0;1;1;1;24;0;15.5;2.8;-4.06;1;2.999461715125251;-6.604074582898068;0.11204993600223742;0.5929003571765875;0.5329445111532285
1;1;1;9130;1;1;120.0;1;19;37;1;9;116.1;1;0;0;1;1;0;22;0;12.7;3.7;-1.7;0;-8.877990137849672;3.4034702972238615;-2.362538209421173;7.020678454511889;-0.08584169037648649
1;43;1;9130;1;1;120.0;1;2;3;3;2;120.0;1;0;0;0;1;0;22;0;10.8;1.4;1.74;0;-17.17117864128122;3.526577818510475;2.000943203286449;-2.335968121797523;-4.253140965018103
1;1;3;9147;1;1;133.0;1;37;37;9;5;119.7;1;0;0;1;1;0;19;0;13.9;-0.3;0.79;1;0.9022857164141511;-3.5807549966717835;-0.04137041140352771;1.4277189891594768;1.2802908036879501
1;17;6;9119;1;1;129.0;1;37;13;4;90;117.1;1;0;0;1;1;0;19;0;7.6;2.6;0.32;0;-14.167139794189987;7.887459462269087;-1.524269680761268;-0.4519016447335873;2.7825383646238704
1;1;2;9085;1;1;118.0;1;1;19;3;3;112.4;1;0;0;1;1;0;21;0;10.8;1.4;1.74;0;1.2170990681871743;0.41720972617419605;-4.82625346331553;-2.289585620562107;-5.011004497962431
1;1;2;9500;1;1;140.0;1;1;1;2;7;131.0;1;0;0;1;0;1;18;0;9.4;-0.8;-3.12;1;5.891821679144717;-2.73877652524605;2.492642732186385;0.2067780751831813;-0.5267967952160834
1;1;2;9254;1;1;127.0;1;3;19;3;10;130.9;1;0;0;1;0;0;18;0;9.4;-0.8;-3.12;1;1.7463542261093488;-2.0208984367781926;0.193033213712072;-0.8491263877950069;0.2523462215391136
1;1;1;171;1;1;131.0;1;19;19;9;9;134.9;1;0;1;1;0;0;20;0;16.2;0.3;-0.92;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;17;1;9238;1;1;132.0;1;1;19;4;9;127.1;1;0;0;1;0;0;19;0;13.9;-0.3;0.79;1;2.64231741992766;-3.9892122386618296;1.1534215788830409;-0.3272685658506;0.27319072421530255
1;17;5;9773;1;1;113.0;1;38;38;191;175;110.2;1;0;1;1;0;0;19;0;8.9;1.4;3.51;1;0.4628232192393034;-3.8026187311908815;1.9066847168523797;-0.4806996222068585;0.2723817646362448
1;17;1;9254;1;1;115.0;1;12;1;9;3;108.7;1;0;0;1;0;1;18;0;12.4;0.5;1.79;1;0.779622439231553;-1.7144262018951268;0.7457318154763295;0.5081156143917269;1.9117516557530643
1;1;1;9130;1;1;133.1;1;1;1;3;9;138.0;1;0;0;1;0;0;20;0;16.2;0.3;-0.92;0;4.879985878335195;-0.9069250318850923;-1.9654853759930069;-0.027123172909167364;0.6935964027445797
1;44;1;9070;1;39;150.0;1;12;37;3;9;147.7;0;0;1;1;0;1;22;0;12.4;0.5;1.79;1;6.428366503593902;-1.0266275133319798;4.513701028662288;-0.6746948932848537;-1.5835301471260423
2;39;1;9556;1;19;133.1;1;37;38;9;9;123.0;0;0;0;1;0;0;31;0;12.4;0.5;1.79;1;4.4503412390406325;0.7602414181450166;-0.6934525375878334;0.30131917598605773;3.0909801170199387
1;17;1;9853;1;1;141.0;1;19;19;9;8;142.8;0;0;0;1;0;1;19;0;16.2;0.3;-0.92;1;4.6244605452127;-4.364421733892772;2.06041777503103;0.5712325755692645;-0.22320811604205368
1;1;2;171;1;1;140.0;1;1;3;3;3;138.3;1;0;0;1;0;0;18;0;12.4;0.5;1.79;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;1;2;9254;1;1;136.0;1;38;38;9;7;125.2;1;0;0;1;0;1;18;0;8.9;1.4;3.51;1;2.4332574524838675;-1.957045156002217;-0.46028412682511793;-0.4113408887372841;-0.6153409842561967
1;1;1;9085;1;1;140.0;1;12;1;1;90;141.8;0;0;0;1;0;0;21;0;7.6;2.6;0.32;1;1.784262745169837;-5.795855430108142;0.6085458889956402;1.3126395067705172;1.6345278925883537
1;17;5;9500;1;1;143.0;1;38;1;9;7;130.6;1;0;0;1;0;1;18;0;13.9;-0.3;0.79;1;5.972071911505536;-2.996410317717508;1.5267335024246496;-1.5142576146240694;-0.48433430679370915
1;44;1;9147;1;39;130.0;22;2;37;2;8;130.0;0;0;1;0;1;0;25;1;15.5;2.8;-4.06;0;-15.512315978702805;5.955437739189594;0.0825623899668439;-1.0767666978176096;0.18176459710104706
1;15;1;9119;1;1;133.1;41;1;3;5;8;100.0;0;0;1;1;1;0;21;1;11.1;0.6;2.02;0;-14.66268435659455;6.68437116473226;-0.7338890545203136;-2.2600459632923067;-2.529690601540834
1;18;2;9500;1;1;129.0;1;38;37;5;5;119.0;1;0;0;1;0;1;19;0;10.8;1.4;1.74;1;3.7637319853595255;-1.4018230351914653;2.04805778410427;0.012374191211862852;-0.5719103947602346
1;1;2;9773;1;1;132.0;1;38;1;9;9;124.3;1;0;0;1;0;0;19;0;10.8;1.4;1.74;0;-0.08179130727925324;-2.839136422825615;0.9524059849268111;0.6948737032479514;-0.9825821244227826
1;17;1;9254;1;1;118.0;1;11;34;5;0;122.2;1;0;0;1;0;0;22;0;7.6;2.6;0.32;0;1.4075941112579058;2.146534127797885;-5.53351740293261;-1.9861244710346326;-2.308781759284437
1;15;1;9147;1;1;150.0;1;38;1;9;1;150.0;0;0;0;1;1;0;19;0;12.4;0.5;1.79;1;-0.8170895741698077;-3.209614591932836;0.7122483689275175;-1.4656680055261155;-1.5091974725159292
1;39;1;8014;0;19;133.1;1;37;37;9;5;135.5;0;0;0;1;0;0;58;0;11.1;0.6;2.02;0;-14.795051153174008;6.757237420614835;0.06974583611933655;-1.3435338976375486;-0.6673356180041821
1;16;2;9238;1;1;122.0;1;19;37;9;7;127.3;1;0;0;1;0;1;19;0;10.8;1.4;1.74;1;0.4009162793138523;-2.5025446747036946;0.8051201933654997;-0.25051945220946314;1.6216785786867105
1;43;1;9670;1;1;127.0;22;37;37;9;9;127.0;1;0;0;1;1;0;23;1;9.4;-0.8;-3.12;1;6.177227218803076;4.144972578777162;3.8035954639840863;-1.450161909578591;0.2565017828815378
1;1;2;9773;1;1;122.0;1;37;37;9;9;126.9;1;0;0;1;0;1;19;0;9.4;-0.8;-3.12;0;1.9090470722612027;1.017824453114344;-3.855320147604195;-1.09016481543688;0.35001925033358455
1;18;3;9500;1;1;131.0;1;19;1;4;7;127.5;1;0;0;1;0;0;18;0;13.9;-0.3;0.79;1;5.161955158041078;-3.669587612481035;2.3492967289006517;-0.7933088701873973;-0.7268074193989492
1;1;2;9085;1;1;130.0;1;19;19;90;90;122.0;0;0;0;1;0;0;20;0;7.6;2.6;0.32;1;0.5506698955045294;-3.817053668332256;-0.4451501355160909;-0.181152952639685;-1.0166549599785044
1;17;5;9085;1;1;130.0;1;19;19;90;7;115.8;0;0;0;0;0;0;18;0;12.7;3.7;-1.7;0;-18.82623156120866;1.8295529606676826;5.332664492597659;-0.20569759106623092;-0.7829594878770001
1;17;1;9670;1;1;130.0;1;3;19;5;5;121.6;0;0;0;1;0;0;18;0;8.9;1.4;3.51;1;2.696755171803513;-4.37615387134872;0.5522572841754044;-0.08574951172943047;-1.183170994911223
1;17;4;9147;1;1;122.0;1;19;19;5;7;116.4;1;0;1;1;0;1;18;0;11.1;0.6;2.02;1;-1.2451583959022798;-4.7098543636495975;1.9495050099321727;0.16244987532637903;0.25740212263087536
1;39;1;9130;1;1;114.0;1;38;38;9;10;120.0;0;0;0;1;0;0;24;0;11.1;0.6;2.02;0;3.462889507191655;-1.4554573937674633;-1.3935817596231792;-0.645370005711958;-0.5197809026013696
1;17;4;9853;1;1;143.0;1;37;37;9;5;127.3;1;0;0;1;0;0;18;0;10.8;1.4;1.74;0;0.3709063140726203;-2.489146132741772;0.6224936023822844;0.22963753992449748;-0.07886017170915452
1;1;3;9147;1;1;127.0;1;1;38;5;7;123.5;1;0;0;1;0;1;19;0;9.4;-0.8;-3.12;0;0.6189431576732004;-3.015665776539389;-1.6593601591463571;-2.1315937272121417;-3.279037513875792
1;17;3;9238;1;1;141.0;1;19;38;9;7;125.6;1;0;0;1;0;1;19;0;8.9;1.4;3.51;1;0.9793535531679229;-2.369334734294747;1.5239010097251482;0.14087900670260306;1.2901035406310537
1;1;1;9254;1;1;129.0;1;38;38;6;6;118.5;1;0;0;1;0;0;18;0;7.6;2.6;0.32;1;-0.1813055858407356;-2.9155067630422837;2.4544976498043876;-0.45195060045187624;0.014105365886550847
1;1;2;9130;1;1;140.0;1;19;37;9;9;129.5;1;0;0;1;0;0;18;0;12.7;3.7;-1.7;0;1.850987248953819;-3.809709184389329;-0.8168211368560985;1.241717369713392;3.819880092749533
1;1;1;171;1;1;137.0;1;19;19;5;5;134.6;1;0;0;1;0;1;19;0;10.8;1.4;1.74;1;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;44;1;9085;1;1;140.0;1;4;4;2;6;140.0;0;0;0;1;0;0;22;0;13.9;-0.3;0.79;1;2.87386843197684;-0.5513542727816488;-0.47552510873931153;1.2113349247245166;-0.3003900476670929
1;1;1;9254;1;1;143.0;1;2;37;1;1;133.2;1;0;0;1;0;0;19;0;10.8;1.4;1.74;0;5.011017248897646;0.010534410761986163;-5.899453637916006;-2.2260423438713515;-4.141665644348324
3;17;1;9238;1;1;138.0;1;37;37;9;9;133.5;1;0;0;1;0;1;21;0;12.7;3.7;-1.7;0;1.4729810327837292;0.1925453159016971;-3.4451151328593235;-3.3992754622847867;-2.401487988383407
1;17;1;9773;1;1;120.0;1;19;38;9;7;117.9;1;0;0;1;0;1;21;0;8.9;1.4;3.51;1;1.6357705961288802;-4.16958401566758;1.1662286887447895;-0.029998235599537133;-0.5192509936866054
1;1;3;9500;1;1;144.0;1;38;38;5;7;128.0;1;0;0;1;0;1;18;0;10.8;1.4;1.74;1;6.338183099493143;0.569659793827815;-0.6929189431413081;-0.4788505952557561;-0.45032747412940605
1;1;5;9853;1;1;123.0;1;1;12;4;9;113.2;1;0;0;1;0;0;20;0;10.8;1.4;1.74;0;1.2764079234100596;1.99509076618167;-5.186882931887357;0.9861744448556269;0.3069154830323121
1;1;3;9254;1;1;129.0;1;37;38;7;7;122.0;1;0;0;1;0;1;18;0;7.6;2.6;0.32;0;1.025992019146775;-0.5734640133043765;-0.10567412245397866;-0.13840900922532123;0.5176954010315636
1;16;3;9070;1;1;152.0;1;1;38;4;8;156.9;1;0;0;1;0;0;19;0;12.7;3.7;-1.7;1;5.265015315245263;-5.801848755827175;0.1266163223760044;-0.6597734248307349;-1.4521457743805737
1;1;2;9500;1;1;130.0;1;1;38;9;9;125.1;1;0;0;1;0;1;18;0;11.1;0.6;2.02;0;4.793832853524172;-0.6128012713306126;-0.8688972340802347;-0.8886623922219578;-1.565666931785628
1;15;1;9147;1;1;133.1;41;41;1;3;4;100.0;0;0;1;0;1;0;26;1;11.1;0.6;2.02;0;2.5449199731104235;-1.789859291004423;2.9339550334217437;0.7900503340566006;1.295994308566074
1;15;1;9119;1;1;160.0;32;1;3;143;152;160.0;0;0;1;1;0;0;19;1;8.9;1.4;3.51;0;1.662436812266814;0.16096180894463627;-5.66367074497555;0.9208109553041501;0.16992185886410133
2;39;1;8014;0;1;140.0;1;37;37;9;9;101.0;0;0;0;1;0;0;35;0;15.5;2.8;-4.06;1;1.3692944003327092;-3.46677110983806;1.7044531965592327;0.6169870651993463;0.5225750812761397
1;18;1;9670;1;1;133.0;1;1;1;9;9;121.5;1;0;0;1;0;1;19;0;12.4;0.5;1.79;1;2.7158333807432924;-4.703850664464631;1.5982559995950327;-0.25854075967677914;1.0766368375055302
1;1;1;9085;1;1;138.0;1;38;37;9;6;126.8;1;0;0;1;1;0;18;0;10.8;1.4;1.74;1;0.923096382064736;-2.9769472556656726;-1.2600737507519393;-1.878288415629608;-1.9221976477538592
1;1;5;9670;1;1;142.0;1;19;19;7;3;132.9;0;0;0;1;1;0;19;0;7.6;2.6;0.32;1;-0.17148075277459512;-6.240892353067521;1.0241248579347417;-0.5751755055063277;0.9500196062882102
1;1;1;171;1;1;115.0;1;1;1;9;9;134.3;1;0;0;1;1;0;25;0;12.4;0.5;1.79;1;24.702341646081667;21.58830286468867;12.010560709866377;-2.239749508240895;-4.316144793103365
1;17;6;9254;1;1;125.0;1;1;1;4;3;120.5;1;0;0;1;1;0;18;0;11.1;0.6;2.02;1;3.0263862790611644;-5.736423002680867;1.8101332618067039;0.10025821843487097;0.3400904809697157
1;17;1;9003;1;1;170.0;1;1;4;9;5;144.1;1;0;1;0;1;0;26;0;16.2;0.3;-0.92;0;-12.78018564007398;9.076349532373191;-2.635450566168822;-2.414523961893773;-1.8906399218503822
1;43;1;9991;0;1;140.0;1;1;1;6;6;100.0;0;0;0;1;1;0;34;0;9.4;-0.8;-3.12;1;1.1784993174118992;-6.206118713064147;1.049099073667498;0.2131547190498177;-0.175292247700252
1;1;2;9254;1;1;110.0;1;4;19;4;3;114.8;1;0;0;0;1;0;18;0;12.7;3.7;-1.7;0;-15.512315978702805;5.955437739189594;0.0825623899668439;-1.0767666978176096;0.18176459710104706
1;1;1;171;1;1;114.0;1;3;29;3;5;111.9;0;0;0;0;1;0;18;0;9.4;-0.8;-3.12;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;17;3;9119;1;1;138.0;1;1;19;4;3;125.4;1;0;0;1;1;1;18;0;8.9;1.4;3.51;0;1.1200729183461324;-1.895507049326175;-2.8023411384031793;-0.2878348734270082;0.4963690119550378
1;44;1;9003;1;39;140.0;1;37;37;9;4;140.0;0;0;0;1;1;0;20;0;12.4;0.5;1.79;0;3.5301883657721453;0.6394916748889797;-5.2044819036020415;-2.1800745534053854;1.0067388681702125
1;44;1;9070;1;39;140.0;1;1;19;4;4;140.0;0;0;0;1;1;0;25;0;16.2;0.3;-0.92;1;5.687388185208871;0.8739121029459238;3.538378289425142;-0.49286844811218816;-0.32907248697665104
1;17;1;9130;1;1;132.0;1;2;1;4;1;127.8;0;0;0;1;1;0;18;0;11.1;0.6;2.02;0;2.849663751273052;-0.9123010416782578;-1.2824208947760658;-0.6698940851764619;-0.6126359545977232
1;1;1;9003;1;1;148.0;1;19;37;9;9;131.6;1;0;0;1;1;0;19;0;15.5;2.8;-4.06;1;16.682416892516898;12.815001631321719;1.2782912209593;-2.88073061768084;-3.61003710029305
1;1;1;171;1;1;132.0;1;1;1;4;1;119.4;1;0;0;1;1;0;20;0;10.8;1.4;1.74;0;-21.11640438311602;-0.9515932525558548;2.556893265296547;-0.6802282783439534;0.5261050213429588
1;18;2;9238;1;1;126.0;1;19;37;5;7;129.9;1;0;0;1;1;1;20;0;10.8;1.4;1.74;1;1.831159219366238;-0.761793585354185;2.1518575525625425;1.2579909029831398;1.6511769213842522
1;1;1;9119;1;1;121.0;1;3;1;2;3;114.0;0;0;0;1;1;0;20;0;7.6;2.6;0.32;0;0.3930957040686558;-2.2581592825970738;-1.4158592828647032;-0.1765840990774452;1.837381493832804
1;1;2;9147;1;1;120.0;1;1;37;4;9;113.4;1;0;0;1;1;1;19;0;11.1;0.6;2.02;0;-15.84861002483101;5.472432308419721;0.4842704076488717;-1.2329829610886152;-0.46842884477965946
1;1;1;9147;1;1;123.0;1;1;19;4;5;117.8;0;0;0;1;1;0;20;0;8.9;1.4;3.51;0;1.9503632759803367;-2.1170168960582996;-2.016709615343562;-0.858350981768381;0.6136175434294509
1;1;6;9500;1;1;122.0;1;1;1;3;7;114.3;1;0;0;1;1;0;18;0;11.1;0.6;2.02;0;4.9193861551046725;-0.7772289707265272;-1.187305631183779;-0.11922938276448078;-3.322083575758207
1;1;1;9670;1;1;136.0;1;2;38;143;163;129.7;1;0;0;1;1;0;19;0;16.2;0.3;-0.92;0;1.1776610237095568;1.2651613349334063;-5.046935883702996;0.6286203676533854;-1.7497876478492298
1;18;1;9147;1;1;119.0;1;37;37;7;7;112.0;1;0;0;0;1;0;20;0;9.4;-0.8;-3.12;0;-17.526456800885533;3.7810557456464595;2.8614958663039998;0.49629527740917867;2.6861851397298544
1;39;1;9670;1;1;120.0;1;38;37;7;7;140.0;0;0;0;1;1;0;24;0;15.5;2.8;-4.06;0;5.416536630318218;4.394092297818372;-7.374450293686867;-3.1546394993614015;0.14282763793788203
1;44;1;9003;1;39;150.0;1;38;38;9;8;150.0;1;0;0;1;1;0;20;0;16.2;0.3;-0.92;1;3.309758493748207;-1.5382618640546355;-1.5091091638062701;-0.8993961547011872;-1.8752627330173337
1;1;3;9670;1;1;121.0;1;3;19;2;8;122.4;1;0;0;1;1;0;19;0;9.4;-0.8;-3.12;0;-1.3588388140201997;-3.9107035000413433;0.02327464486825717;0.30621434624581556;1.8665810816517394
1;51;1;9119;1;1;140.0;1;1;19;4;4;150.0;0;0;0;1;1;0;23;0;8.9;1.4;3.51;0;-0.9344330095802775;-1.3580955978312892;-4.56242503607228;0.5915348646759754;-2.6454527895661277
1;17;2;9254;1;1;135.0;1;19;19;4;3;135.0;1;0;0;1;1;0;20;0;7.6;2.6;0.32;0;1.1946603688546986;-0.8186895252110467;-0.3639771029997897;0.4032841957849129;-1.1284849187327273
1;43;4;8014;0;1;116.0;1;34;34;0;0;116.2;0;0;0;1;1;0;21;0;9.4;-0.8;-3.12;1;12.217326076626701;7.859217039193112;3.6441508141722974;-1.8353073001124973;-4.799134041488642
1;17;2;9119;1;1;120.0;1;10;12;9;9;120.4;1;0;0;1;1;0;20;0;10.8;1.4;1.74;0;-9.001137611926184;2.1408625141529307;-1.3600828730158634;6.677263407282376;-2.8934481891359867
2;17;5;9119;1;1;126.0;1;37;38;4;4;122.9;1;0;0;1;1;0;21;0;7.6;2.6;0.32;0;2.514629567314783;-3.3601447110705336;-2.129569843400584;-0.027236109676989962;2.7873849622070956
1;1;1;9773;1;1;170.0;1;1;19;9;7;155.0;0;0;0;1;1;1;18;0;11.1;0.6;2.02;1;3.485098941636509;-6.0796253133987195;1.5310280382156798;1.439298803292579;-0.08805799779141879
1;1;3;9254;1;1;123.0;1;1;1;4;3;123.4;1;0;0;1;1;0;18;0;11.1;0.6;2.02;1;2.393537128754658;-3.640623717418651;1.3256088898330252;-0.19388233609033032;1.6516792861436531
1;17;1;9147;1;1;120.0;1;3;38;3;7;124.2;1;0;0;1;1;0;18;0;13.9;-0.3;0.79;0;2.47704705394312;0.5848417077439032;-3.614516230688456;0.6729424277696041;2.736600740106719
1;44;1;9003;1;39;130.0;1;3;3;7;1;130.0;1;0;0;1;1;0;20;0;15.5;2.8;-4.06;0;3.038542739793886;1.2659790024082578;-3.6175524546833167;-0.6892885523869764;0.8486133519057115
1;17;1;9773;1;1;130.0;1;19;38;4;9;126.2;0;0;0;1;1;1;18;0;16.2;0.3;-0.92;1;1.5456172014563287;-2.393451753254891;0.9721670038814173;-0.9633303789411111;-0.48684589912986276
1;17;1;9773;1;1;117.0;1;37;37;0;4;120.5;1;0;0;1;1;0;19;0;9.4;-0.8;-3.12;0;-14.787541154303536;7.662748370233728;0.4872651379459076;1.6553507354094958;7.073120908940598
1;17;1;9119;1;1;131.0;1;1;3;9;10;123.7;1;0;0;1;1;0;20;0;10.8;1.4;1.74;0;-0.21823914232819883;-3.1419226647516916;-1.8530854650240367;-0.388758838275359;-0.08170511003103915
1;17;1;9130;1;1;130.0;1;19;38;4;7;122.5;0;0;0;1;1;0;19;0;9.4;-0.8;-3.12;1;2.4058209730283933;-1.0049077270957927;-2.833871115372341;-0.588056503052702;1.986325986971748
1;39;1;9991;0;1;133.0;1;37;37;9;5;139.2;1;0;1;1;1;0;33;0;12.7;3.7;-1.7;0;0.5651455616643402;-0.6397208980716026;-4.7885497028860815;0.5533068514205646;1.7520788669501621
1;51;1;171;1;1;128.0;1;2;1;3;3;131.2;1;0;0;1;1;0;21;0;8.9;1.4;3.51;1;14.04288786859135;6.928045274029826;4.505539472796465;-0.9605100013975021;-4.008278611608017
2;39;1;9003;1;1;133.1;1;1;19;4;4;120.0;0;0;1;0;1;0;25;0;15.5;2.8;-4.06;0;-1.2097169808248691;8.985563607401945;-9.750092197277628;8.353911709280668;-0.7967219418298342
1;1;1;9085;1;1;123.0;1;1;1;4;9;116.7;1;0;0;1;1;1;20;0;12.4;0.5;1.79;0;-5.24320485933794;4.399479247160162;-3.501915983083639;8.357147623057925;-2.314818258590594
1;53;1;9085;1;42;150.0;1;1;1;9;4;150.0;1;0;0;1;1;1;22;0;8.9;1.4;3.51;0;7.083784473001249;1.9810021503056674;-2.273286183698965;-3.0945074680837146;-1.227813132400593
4;39;1;9773;1;19;133.1;1;37;37;9;1;117.5;0;0;0;1;0;0;39;0;10.8;1.4;1.74;1;0.7324658688410804;-1.2157684461961527;0.005464764411117764;0.43959155618836565;2.722986057929141
1;1;2;9670;1;1;140.0;1;3;1;2;6;137.6;1;0;0;1;1;1;21;0;8.9;1.4;3.51;1;4.468459903196458;-4.771626030244657;0.3133396807862572;1.0228838320643434;0.7215800607673186
1;17;1;9254;1;1;126.0;1;1;1;9;9;124.3;0;0;0;1;0;1;19;0;16.2;0.3;-0.92;1;1.4443108097076065;-2.638462307946908;0.3196377379491761;-0.9377578436718269;1.1482933661979315
1;39;1;9500;1;19;133.1;1;37;37;9;7;116.0;0;0;0;1;0;1;26;0;7.6;2.6;0.32;1;1.4306489503493982;-0.6840694190440498;1.1062167956118811;-0.23655284525942416;-0.3786832962176703
